"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.902754025E0,-2.346317619E-1,5.386953801E-2,9.595960617E0
3.913379025E0,-2.370259613E-1,5.267243832E-2,9.578003883E0
3.923085025E0,-2.358288616E-1,6.224924326E-2,9.593565941E0
3.933168025E0,-2.322375625E-1,5.386953801E-2,9.589975357E0
3.943139025E0,-2.382230759E-1,5.865794048E-2,9.585186958E0
3.952848025E0,-2.346317619E-1,6.703764945E-2,9.591172218E0
3.962851025E0,-2.466027737E-1,6.344634295E-2,9.591172218E0
3.973370025E0,-2.430114746E-1,6.224924326E-2,9.587580681E0
3.982897025E0,-2.454056740E-1,6.943184882E-2,9.583989143E0
3.992906025E0,-2.430114746E-1,5.626374111E-2,9.597157478E0
4.002768025E0,-2.430114746E-1,6.943184882E-2,9.588777542E0
4.012896025E0,-2.394201756E-1,6.823474914E-2,9.594763756E0
4.022823025E0,-2.406172752E-1,6.105214357E-2,9.591172218E0
4.032868025E0,-2.358288616E-1,5.386953801E-2,9.587580681E0
4.042814025E0,-2.322375625E-1,6.224924326E-2,9.586383820E0
4.052885025E0,-2.430114746E-1,5.626374111E-2,9.589975357E0
4.063198025E0,-2.454056740E-1,5.985504389E-2,9.587580681E0
4.072725025E0,-2.418143749E-1,5.267243832E-2,9.583989143E0
4.082879025E0,-2.394201756E-1,5.985504389E-2,9.580398560E0
4.092858025E0,-2.310404629E-1,6.344634295E-2,9.589975357E0
4.102835025E0,-2.418143749E-1,5.865794048E-2,9.593565941E0
4.112851025E0,-2.394201756E-1,5.985504389E-2,9.585186958E0
4.122784025E0,-2.358288616E-1,6.943184882E-2,9.591172218E0
4.132842025E0,-2.406172752E-1,5.386953801E-2,9.587580681E0
4.142786025E0,-2.358288616E-1,5.626374111E-2,9.592369080E0
4.153073025E0,-2.418143749E-1,5.506663769E-2,9.592369080E0
4.162801025E0,-2.370259613E-1,5.386953801E-2,9.578003883E0
4.173106025E0,-2.322375625E-1,6.703764945E-2,9.593565941E0
4.182808025E0,-2.334346622E-1,6.224924326E-2,9.583989143E0
4.192854025E0,-2.477998734E-1,6.344634295E-2,9.586383820E0
4.202733025E0,-2.418143749E-1,5.746084079E-2,9.597157478E0
4.213065025E0,-2.418143749E-1,6.823474914E-2,9.589975357E0
4.222876025E0,-2.394201756E-1,6.224924326E-2,9.594763756E0
4.232861025E0,-2.442085743E-1,6.344634295E-2,9.581595421E0
4.242941025E0,-2.382230759E-1,5.506663769E-2,9.591172218E0
4.252805025E0,-2.382230759E-1,6.584054977E-2,9.588777542E0
4.262806025E0,-2.394201756E-1,5.865794048E-2,9.583989143E0
4.273098025E0,-2.274491638E-1,5.506663769E-2,9.580398560E0
4.282933025E0,-2.430114746E-1,6.105214357E-2,9.591172218E0
4.292882025E0,-2.370259613E-1,5.147533491E-2,9.587580681E0
4.303034025E0,-2.442085743E-1,6.823474914E-2,9.583989143E0
4.312901025E0,-2.358288616E-1,5.985504389E-2,9.587580681E0
4.322814025E0,-2.274491638E-1,5.865794048E-2,9.587580681E0
4.334015025E0,-2.454056740E-1,5.626374111E-2,9.587580681E0
4.342751025E0,-2.334346622E-1,5.626374111E-2,9.592369080E0
4.352736025E0,-2.418143749E-1,6.584054977E-2,9.580398560E0
4.362730025E0,-2.310404629E-1,5.506663769E-2,9.587580681E0
4.373038025E0,-2.382230759E-1,6.823474914E-2,9.588777542E0
4.382767025E0,-2.442085743E-1,5.506663769E-2,9.593565941E0
4.392826025E0,-2.382230759E-1,6.224924326E-2,9.586383820E0
4.402784025E0,-2.418143749E-1,6.464344263E-2,9.588777542E0
4.412943025E0,-2.418143749E-1,5.746084079E-2,9.583989143E0
4.422906025E0,-2.418143749E-1,6.105214357E-2,9.588777542E0
4.432868025E0,-2.370259613E-1,5.506663769E-2,9.595960617E0
4.443021025E0,-2.430114746E-1,6.943184882E-2,9.581595421E0
4.452887025E0,-2.466027737E-1,6.224924326E-2,9.593565941E0
4.462979025E0,-2.394201756E-1,5.626374111E-2,9.579200745E0
4.473556025E0,-2.358288616E-1,5.746084079E-2,9.586383820E0
4.482889025E0,-2.358288616E-1,6.105214357E-2,9.581595421E0
4.492860025E0,-2.418143749E-1,5.506663769E-2,9.592369080E0
4.502917025E0,-2.418143749E-1,5.147533491E-2,9.588777542E0
4.512904025E0,-2.298433632E-1,6.464344263E-2,9.593565941E0
4.523042025E0,-2.418143749E-1,6.105214357E-2,9.586383820E0
4.532846025E0,-2.394201756E-1,5.746084079E-2,9.585186958E0
4.542786025E0,-2.370259613E-1,6.464344263E-2,9.579200745E0
4.552749025E0,-2.442085743E-1,4.788403213E-2,9.583989143E0
4.562763025E0,-2.334346622E-1,6.344634295E-2,9.587580681E0
4.573054025E0,-2.358288616E-1,5.506663769E-2,9.585186958E0
4.582908025E0,-2.466027737E-1,5.865794048E-2,9.593565941E0
4.592840025E0,-2.370259613E-1,6.584054977E-2,9.587580681E0
4.602825025E0,-2.394201756E-1,6.105214357E-2,9.581595421E0
4.612830025E0,-2.370259613E-1,6.224924326E-2,9.587580681E0
4.622875025E0,-2.382230759E-1,6.224924326E-2,9.594763756E0
4.632874025E0,-2.394201756E-1,6.703764945E-2,9.585186958E0
4.642823025E0,-2.406172752E-1,5.985504389E-2,9.578003883E0
4.652901025E0,-2.334346622E-1,6.105214357E-2,9.585186958E0
4.662959025E0,-2.382230759E-1,6.584054977E-2,9.586383820E0
4.672889025E0,-2.346317619E-1,5.746084079E-2,9.585186958E0
4.682871025E0,-2.370259613E-1,6.224924326E-2,9.588777542E0
4.692923025E0,-2.406172752E-1,5.386953801E-2,9.583989143E0
4.702747025E0,-2.430114746E-1,5.626374111E-2,9.574412346E0
4.713123025E0,-2.322375625E-1,5.985504389E-2,9.585186958E0
4.722834025E0,-2.442085743E-1,5.626374111E-2,9.591172218E0
4.732760025E0,-2.358288616E-1,5.626374111E-2,9.586383820E0
4.742731025E0,-2.382230759E-1,5.865794048E-2,9.579200745E0
4.752835025E0,-2.382230759E-1,5.746084079E-2,9.585186958E0
4.762752025E0,-2.406172752E-1,4.908113554E-2,9.587580681E0
4.772825025E0,-2.430114746E-1,5.626374111E-2,9.580398560E0
4.782793025E0,-2.370259613E-1,6.943184882E-2,9.586383820E0
4.792744025E0,-2.430114746E-1,5.865794048E-2,9.580398560E0
4.802780025E0,-2.394201756E-1,5.865794048E-2,9.583989143E0
4.812734025E0,-2.358288616E-1,6.105214357E-2,9.583989143E0
4.822937025E0,-2.370259613E-1,5.506663769E-2,9.592369080E0
4.832822025E0,-2.346317619E-1,6.105214357E-2,9.583989143E0
4.842758025E0,-2.346317619E-1,5.147533491E-2,9.572018623E0
4.852719025E0,-2.358288616E-1,6.344634295E-2,9.582792282E0
4.862833025E0,-2.418143749E-1,5.506663769E-2,9.585186958E0
4.872857025E0,-2.489969730E-1,7.062894851E-2,9.580398560E0
4.882763025E0,-2.370259613E-1,6.703764945E-2,9.583989143E0
4.892842025E0,-2.430114746E-1,6.464344263E-2,9.589975357E0
4.903121025E0,-2.394201756E-1,5.506663769E-2,9.583989143E0
4.912836025E0,-2.442085743E-1,5.746084079E-2,9.583989143E0
4.922839025E0,-2.370259613E-1,6.105214357E-2,9.576807022E0
4.933153025E0,-2.334346622E-1,6.703764945E-2,9.593565941E0
4.942823025E0,-2.370259613E-1,6.703764945E-2,9.591172218E0
4.952859025E0,-2.382230759E-1,6.703764945E-2,9.583989143E0
4.962758025E0,-2.442085743E-1,6.703764945E-2,9.586383820E0
4.972898025E0,-2.454056740E-1,6.344634295E-2,9.586383820E0
4.982942025E0,-2.406172752E-1,7.062894851E-2,9.585186958E0
4.993030025E0,-2.406172752E-1,6.224924326E-2,9.585186958E0
5.002828025E0,-2.406172752E-1,7.182604820E-2,9.576807022E0
5.012871025E0,-2.358288616E-1,5.267243832E-2,9.580398560E0
5.022889025E0,-2.430114746E-1,6.584054977E-2,9.576807022E0
5.032881025E0,-2.454056740E-1,6.224924326E-2,9.578003883E0
5.042774025E0,-2.454056740E-1,6.464344263E-2,9.583989143E0
5.052869025E0,-2.430114746E-1,6.344634295E-2,9.583989143E0
5.062845025E0,-2.406172752E-1,6.703764945E-2,9.581595421E0
5.072839025E0,-2.430114746E-1,5.506663769E-2,9.587580681E0
5.082892025E0,-2.382230759E-1,6.584054977E-2,9.587580681E0
5.092921025E0,-2.442085743E-1,5.147533491E-2,9.581595421E0
5.102792025E0,-2.370259613E-1,5.985504389E-2,9.580398560E0
5.112844025E0,-2.370259613E-1,5.865794048E-2,9.589975357E0
5.122736025E0,-2.334346622E-1,5.506663769E-2,9.578003883E0
5.132855025E0,-2.394201756E-1,5.746084079E-2,9.579200745E0
5.142786025E0,-2.454056740E-1,6.224924326E-2,9.576807022E0
5.152887025E0,-2.430114746E-1,5.267243832E-2,9.579200745E0
5.162819025E0,-2.430114746E-1,6.584054977E-2,9.591172218E0
5.172999025E0,-2.466027737E-1,5.985504389E-2,9.591172218E0
5.182776025E0,-2.430114746E-1,6.464344263E-2,9.585186958E0
5.192888025E0,-2.406172752E-1,5.386953801E-2,9.582792282E0
5.202925025E0,-2.489969730E-1,6.464344263E-2,9.580398560E0
5.213021025E0,-2.370259613E-1,5.865794048E-2,9.593565941E0
5.222757025E0,-2.298433632E-1,6.105214357E-2,9.580398560E0
5.232848025E0,-2.370259613E-1,6.823474914E-2,9.588777542E0
5.242760025E0,-2.334346622E-1,5.746084079E-2,9.592369080E0
5.252818025E0,-2.394201756E-1,5.267243832E-2,9.579200745E0
5.262801025E0,-2.358288616E-1,5.746084079E-2,9.591172218E0
5.272887025E0,-2.430114746E-1,5.746084079E-2,9.579200745E0
5.282758025E0,-2.382230759E-1,6.344634295E-2,9.570821762E0
5.292748025E0,-2.430114746E-1,5.506663769E-2,9.581595421E0
5.302769025E0,-2.346317619E-1,6.344634295E-2,9.593565941E0
5.312859025E0,-2.477998734E-1,6.464344263E-2,9.585186958E0
5.323275025E0,-2.322375625E-1,5.147533491E-2,9.579200745E0
5.332851025E0,-2.418143749E-1,5.147533491E-2,9.586383820E0
5.342894025E0,-2.418143749E-1,6.703764945E-2,9.585186958E0
5.353125025E0,-2.370259613E-1,5.865794048E-2,9.580398560E0
5.362814025E0,-2.370259613E-1,6.105214357E-2,9.588777542E0
5.373086025E0,-2.477998734E-1,6.224924326E-2,9.589975357E0
5.382763025E0,-2.430114746E-1,6.224924326E-2,9.585186958E0
5.392869025E0,-2.394201756E-1,5.147533491E-2,9.586383820E0
5.402782025E0,-2.501940727E-1,6.224924326E-2,9.575610161E0
5.412827025E0,-2.406172752E-1,5.865794048E-2,9.569623947E0
5.422811025E0,-2.418143749E-1,5.746084079E-2,9.582792282E0
5.432745025E0,-2.406172752E-1,7.062894851E-2,9.581595421E0
5.443118025E0,-2.418143749E-1,5.746084079E-2,9.588777542E0
5.452883025E0,-2.406172752E-1,5.746084079E-2,9.582792282E0
5.462826025E0,-2.466027737E-1,6.703764945E-2,9.580398560E0
5.472751025E0,-2.418143749E-1,5.865794048E-2,9.583989143E0
5.483019025E0,-2.310404629E-1,5.626374111E-2,9.579200745E0
5.492842025E0,-2.430114746E-1,5.746084079E-2,9.586383820E0
5.502737025E0,-2.334346622E-1,6.105214357E-2,9.581595421E0
5.512836025E0,-2.406172752E-1,6.823474914E-2,9.583989143E0
5.522740025E0,-2.298433632E-1,5.626374111E-2,9.582792282E0
5.532913025E0,-2.477998734E-1,6.703764945E-2,9.595960617E0
5.542868025E0,-2.406172752E-1,6.224924326E-2,9.579200745E0
5.552738025E0,-2.418143749E-1,5.985504389E-2,9.581595421E0
5.562785025E0,-2.442085743E-1,6.224924326E-2,9.583989143E0
5.572825025E0,-2.382230759E-1,5.386953801E-2,9.574412346E0
5.582830025E0,-2.466027737E-1,6.105214357E-2,9.583989143E0
5.592929025E0,-2.394201756E-1,6.105214357E-2,9.582792282E0
5.602790025E0,-2.394201756E-1,6.105214357E-2,9.583989143E0
5.612846025E0,-2.418143749E-1,6.584054977E-2,9.582792282E0
5.622765025E0,-2.382230759E-1,5.985504389E-2,9.588777542E0
5.632867025E0,-2.406172752E-1,5.865794048E-2,9.581595421E0
5.642915025E0,-2.358288616E-1,7.062894851E-2,9.574412346E0
5.652744025E0,-2.430114746E-1,5.985504389E-2,9.576807022E0
5.662766025E0,-2.406172752E-1,5.506663769E-2,9.582792282E0
5.672733025E0,-2.418143749E-1,5.267243832E-2,9.587580681E0
5.682887025E0,-2.382230759E-1,6.105214357E-2,9.587580681E0
5.692826025E0,-2.466027737E-1,5.506663769E-2,9.570821762E0
5.702741025E0,-2.334346622E-1,6.344634295E-2,9.582792282E0
5.712827025E0,-2.454056740E-1,6.464344263E-2,9.574412346E0
5.722848025E0,-2.394201756E-1,5.147533491E-2,9.573215485E0
5.732921025E0,-2.322375625E-1,6.224924326E-2,9.585186958E0
5.742866025E0,-2.382230759E-1,6.105214357E-2,9.582792282E0
5.752869025E0,-2.382230759E-1,6.703764945E-2,9.576807022E0
5.762980025E0,-2.346317619E-1,7.302315533E-2,9.573215485E0
5.772890025E0,-2.442085743E-1,6.823474914E-2,9.583989143E0
5.782784025E0,-2.334346622E-1,6.344634295E-2,9.578003883E0
5.792825025E0,-2.418143749E-1,5.626374111E-2,9.574412346E0
5.802943025E0,-2.406172752E-1,5.865794048E-2,9.582792282E0
5.812886025E0,-2.358288616E-1,6.464344263E-2,9.582792282E0
5.822833025E0,-2.262520641E-1,5.985504389E-2,9.579200745E0
5.832756025E0,-2.382230759E-1,6.584054977E-2,9.582792282E0
5.843577025E0,-2.477998734E-1,5.506663769E-2,9.578003883E0
5.852897025E0,-2.382230759E-1,5.746084079E-2,9.586383820E0
5.862809025E0,-2.382230759E-1,5.027823523E-2,9.587580681E0
5.872756025E0,-2.442085743E-1,5.985504389E-2,9.579200745E0
5.883203025E0,-2.442085743E-1,6.344634295E-2,9.580398560E0
5.892993025E0,-2.286462635E-1,5.865794048E-2,9.567230225E0
5.903193025E0,-2.454056740E-1,5.746084079E-2,9.582792282E0
5.912891025E0,-2.382230759E-1,7.541735470E-2,9.575610161E0
5.923006025E0,-2.346317619E-1,5.386953801E-2,9.575610161E0
5.932919025E0,-2.394201756E-1,6.344634295E-2,9.574412346E0
5.942795025E0,-2.382230759E-1,5.386953801E-2,9.573215485E0
5.952836025E0,-2.322375625E-1,5.626374111E-2,9.570821762E0
5.963059025E0,-2.394201756E-1,4.668693244E-2,9.578003883E0
5.973740025E0,-2.358288616E-1,7.422025502E-2,9.582792282E0
5.982808025E0,-2.442085743E-1,5.506663769E-2,9.576807022E0
5.992857025E0,-2.358288616E-1,5.985504389E-2,9.576807022E0
6.002763025E0,-2.442085743E-1,5.865794048E-2,9.580398560E0
6.013034025E0,-2.418143749E-1,6.823474914E-2,9.575610161E0
6.023036025E0,-2.394201756E-1,5.147533491E-2,9.573215485E0
6.032866025E0,-2.334346622E-1,5.985504389E-2,9.583989143E0
6.042834025E0,-2.382230759E-1,5.985504389E-2,9.582792282E0
6.052873025E0,-2.442085743E-1,6.584054977E-2,9.574412346E0
6.062905025E0,-2.418143749E-1,5.506663769E-2,9.581595421E0
6.072964025E0,-2.406172752E-1,6.344634295E-2,9.569623947E0
6.082863025E0,-2.454056740E-1,4.548983276E-2,9.586383820E0
6.093065025E0,-2.394201756E-1,6.703764945E-2,9.576807022E0
6.102792025E0,-2.477998734E-1,5.267243832E-2,9.582792282E0
6.112833025E0,-2.382230759E-1,6.703764945E-2,9.568427086E0
6.122759025E0,-2.442085743E-1,5.147533491E-2,9.580398560E0
6.132755025E0,-2.382230759E-1,5.865794048E-2,9.568427086E0
6.142917025E0,-2.286462635E-1,5.506663769E-2,9.580398560E0
6.152846025E0,-2.346317619E-1,5.386953801E-2,9.578003883E0
6.162735025E0,-2.477998734E-1,5.746084079E-2,9.579200745E0
6.172834025E0,-2.346317619E-1,5.626374111E-2,9.570821762E0
6.183079025E0,-2.442085743E-1,5.506663769E-2,9.587580681E0
6.193039025E0,-2.430114746E-1,6.464344263E-2,9.575610161E0
6.203067025E0,-2.406172752E-1,5.027823523E-2,9.573215485E0
6.213099025E0,-2.466027737E-1,6.105214357E-2,9.580398560E0
6.223006025E0,-2.334346622E-1,5.386953801E-2,9.570821762E0
6.232924025E0,-2.346317619E-1,6.584054977E-2,9.572018623E0
6.242804025E0,-2.370259613E-1,5.985504389E-2,9.581595421E0
6.252854025E0,-2.454056740E-1,6.224924326E-2,9.583989143E0
6.262803025E0,-2.406172752E-1,6.943184882E-2,9.574412346E0
6.272885025E0,-2.382230759E-1,5.746084079E-2,9.581595421E0
6.282943025E0,-2.358288616E-1,6.224924326E-2,9.580398560E0
6.292888025E0,-2.430114746E-1,6.105214357E-2,9.582792282E0
6.303031025E0,-2.454056740E-1,6.224924326E-2,9.581595421E0
6.312913025E0,-2.394201756E-1,5.985504389E-2,9.581595421E0
6.322830025E0,-2.466027737E-1,5.626374111E-2,9.580398560E0
6.332897025E0,-2.454056740E-1,6.344634295E-2,9.570821762E0
6.342814025E0,-2.406172752E-1,5.386953801E-2,9.569623947E0
6.352912025E0,-2.346317619E-1,6.703764945E-2,9.578003883E0
6.362952025E0,-2.454056740E-1,6.703764945E-2,9.574412346E0
6.372895025E0,-2.430114746E-1,5.985504389E-2,9.576807022E0
6.382821025E0,-2.442085743E-1,5.267243832E-2,9.574412346E0
6.392749025E0,-2.430114746E-1,6.105214357E-2,9.583989143E0
6.402783025E0,-2.418143749E-1,6.344634295E-2,9.569623947E0
6.412959025E0,-2.334346622E-1,5.746084079E-2,9.575610161E0
6.423625025E0,-2.489969730E-1,5.746084079E-2,9.587580681E0
6.432913025E0,-2.382230759E-1,6.224924326E-2,9.582792282E0
6.442800025E0,-2.394201756E-1,6.344634295E-2,9.579200745E0
6.452722025E0,-2.262520641E-1,5.506663769E-2,9.575610161E0
6.462802025E0,-2.346317619E-1,6.224924326E-2,9.573215485E0
6.472859025E0,-2.442085743E-1,5.746084079E-2,9.586383820E0
6.482770025E0,-2.406172752E-1,6.105214357E-2,9.569623947E0
6.493040025E0,-2.334346622E-1,6.344634295E-2,9.580398560E0
6.502865025E0,-2.370259613E-1,6.703764945E-2,9.572018623E0
6.512902025E0,-2.477998734E-1,6.224924326E-2,9.582792282E0
6.522817025E0,-2.262520641E-1,5.746084079E-2,9.569623947E0
6.533167025E0,-2.334346622E-1,5.746084079E-2,9.576807022E0
6.543024025E0,-2.406172752E-1,5.626374111E-2,9.574412346E0
6.552873025E0,-2.466027737E-1,5.267243832E-2,9.582792282E0
6.562787025E0,-2.394201756E-1,4.908113554E-2,9.573215485E0
6.572860025E0,-2.418143749E-1,5.746084079E-2,9.574412346E0
6.582942025E0,-2.382230759E-1,6.943184882E-2,9.583989143E0
6.592898025E0,-2.298433632E-1,6.105214357E-2,9.574412346E0
6.602820025E0,-2.358288616E-1,5.865794048E-2,9.573215485E0
6.612876025E0,-2.322375625E-1,6.224924326E-2,9.573215485E0
6.622932025E0,-2.370259613E-1,6.105214357E-2,9.573215485E0
6.634047025E0,-2.250549644E-1,6.224924326E-2,9.579200745E0
6.643734025E0,-2.310404629E-1,6.224924326E-2,9.576807022E0
6.652870025E0,-2.454056740E-1,5.626374111E-2,9.572018623E0
6.663038025E0,-2.274491638E-1,5.985504389E-2,9.583989143E0
6.672929025E0,-2.286462635E-1,6.105214357E-2,9.578003883E0
6.682754025E0,-2.358288616E-1,5.985504389E-2,9.568427086E0
6.693034025E0,-2.442085743E-1,6.105214357E-2,9.580398560E0
6.702863025E0,-2.430114746E-1,5.506663769E-2,9.580398560E0
6.712916025E0,-2.430114746E-1,5.746084079E-2,9.575610161E0
6.723074025E0,-2.358288616E-1,6.344634295E-2,9.573215485E0
6.732872025E0,-2.334346622E-1,6.105214357E-2,9.578003883E0
6.742978025E0,-2.346317619E-1,5.865794048E-2,9.575610161E0
6.752875025E0,-2.382230759E-1,5.985504389E-2,9.573215485E0
6.762986025E0,-2.442085743E-1,7.422025502E-2,9.575610161E0
6.772876025E0,-2.466027737E-1,5.147533491E-2,9.580398560E0
6.782887025E0,-2.406172752E-1,6.703764945E-2,9.573215485E0
6.792967025E0,-2.442085743E-1,5.626374111E-2,9.579200745E0
6.803037025E0,-2.406172752E-1,5.865794048E-2,9.574412346E0
6.812854025E0,-2.442085743E-1,5.147533491E-2,9.582792282E0
6.822906025E0,-2.322375625E-1,6.823474914E-2,9.581595421E0
6.833044025E0,-2.466027737E-1,5.386953801E-2,9.580398560E0
6.842834025E0,-2.418143749E-1,5.626374111E-2,9.569623947E0
6.852970025E0,-2.454056740E-1,4.788403213E-2,9.576807022E0
6.862964025E0,-2.394201756E-1,6.105214357E-2,9.574412346E0
6.872887025E0,-2.406172752E-1,5.147533491E-2,9.579200745E0
6.882867025E0,-2.358288616E-1,6.344634295E-2,9.564835548E0
6.892871025E0,-2.358288616E-1,5.865794048E-2,9.580398560E0
6.902813025E0,-2.454056740E-1,6.584054977E-2,9.574412346E0
6.912881025E0,-2.382230759E-1,5.746084079E-2,9.576807022E0
6.923036025E0,-2.358288616E-1,6.464344263E-2,9.570821762E0
6.932935025E0,-2.477998734E-1,5.506663769E-2,9.569623947E0
6.943085025E0,-2.382230759E-1,5.985504389E-2,9.576807022E0
6.952892025E0,-2.298433632E-1,5.027823523E-2,9.574412346E0
6.962853025E0,-2.322375625E-1,5.865794048E-2,9.582792282E0
6.972929025E0,-2.346317619E-1,5.746084079E-2,9.575610161E0
6.983290025E0,-2.442085743E-1,5.027823523E-2,9.573215485E0
6.992879025E0,-2.394201756E-1,6.344634295E-2,9.580398560E0
7.002869025E0,-2.406172752E-1,6.584054977E-2,9.585186958E0
7.012885025E0,-2.418143749E-1,5.865794048E-2,9.575610161E0
7.022847025E0,-2.394201756E-1,5.626374111E-2,9.579200745E0
7.032930025E0,-2.322375625E-1,5.386953801E-2,9.576807022E0
7.042839025E0,-2.370259613E-1,5.746084079E-2,9.573215485E0
7.052918025E0,-2.418143749E-1,5.985504389E-2,9.576807022E0
7.062903025E0,-2.346317619E-1,5.746084079E-2,9.572018623E0
7.073021025E0,-2.442085743E-1,5.985504389E-2,9.580398560E0
7.082997025E0,-2.334346622E-1,5.506663769E-2,9.585186958E0
7.092900025E0,-2.370259613E-1,6.703764945E-2,9.573215485E0
7.102806025E0,-2.466027737E-1,5.985504389E-2,9.574412346E0
7.112910025E0,-2.358288616E-1,5.985504389E-2,9.578003883E0
7.122975025E0,-2.346317619E-1,6.224924326E-2,9.576807022E0
7.133267025E0,-2.394201756E-1,5.746084079E-2,9.574412346E0
7.142830025E0,-2.418143749E-1,6.224924326E-2,9.583989143E0
7.152864025E0,-2.358288616E-1,5.626374111E-2,9.581595421E0
7.164120025E0,-2.418143749E-1,5.626374111E-2,9.575610161E0
7.172866025E0,-2.513911724E-1,5.746084079E-2,9.575610161E0
7.182853025E0,-2.442085743E-1,6.105214357E-2,9.581595421E0
7.192905025E0,-2.346317619E-1,5.267243832E-2,9.573215485E0
7.202758025E0,-2.418143749E-1,5.506663769E-2,9.575610161E0
7.212874025E0,-2.322375625E-1,6.464344263E-2,9.566033363E0
7.222882025E0,-2.406172752E-1,6.703764945E-2,9.576807022E0
7.232729025E0,-2.334346622E-1,6.703764945E-2,9.575610161E0
7.242782025E0,-2.334346622E-1,5.746084079E-2,9.573215485E0
7.252866025E0,-2.346317619E-1,4.788403213E-2,9.580398560E0
7.262812025E0,-2.382230759E-1,5.746084079E-2,9.572018623E0
7.272865025E0,-2.430114746E-1,5.865794048E-2,9.574412346E0
7.282721025E0,-2.382230759E-1,5.865794048E-2,9.575610161E0
7.292893025E0,-2.454056740E-1,5.865794048E-2,9.583989143E0
7.302819025E0,-2.454056740E-1,5.746084079E-2,9.570821762E0
7.312758025E0,-2.418143749E-1,5.985504389E-2,9.579200745E0
7.322773025E0,-2.477998734E-1,5.626374111E-2,9.570821762E0
7.332885025E0,-2.430114746E-1,6.105214357E-2,9.574412346E0
7.342827025E0,-2.418143749E-1,5.746084079E-2,9.576807022E0
7.352752025E0,-2.358288616E-1,5.267243832E-2,9.586383820E0
7.362788025E0,-2.466027737E-1,5.746084079E-2,9.579200745E0
7.373146025E0,-2.346317619E-1,5.267243832E-2,9.581595421E0
7.382813025E0,-2.525882721E-1,5.626374111E-2,9.574412346E0
7.392897025E0,-2.322375625E-1,6.224924326E-2,9.588777542E0
7.402758025E0,-2.322375625E-1,6.584054977E-2,9.572018623E0
7.412894025E0,-2.394201756E-1,5.865794048E-2,9.587580681E0
7.422960025E0,-2.370259613E-1,6.584054977E-2,9.564835548E0
7.432945025E0,-2.466027737E-1,5.147533491E-2,9.578003883E0
7.442825025E0,-2.418143749E-1,6.224924326E-2,9.581595421E0
7.452893025E0,-2.394201756E-1,5.027823523E-2,9.573215485E0
7.463018025E0,-2.645592988E-1,7.781155407E-2,9.579200745E0
7.472862025E0,-2.346317619E-1,6.224924326E-2,9.564835548E0
7.482763025E0,-2.334346622E-1,5.865794048E-2,9.566033363E0
7.492918025E0,-2.466027737E-1,6.224924326E-2,9.586383820E0
7.502908025E0,-2.382230759E-1,6.344634295E-2,9.574412346E0
7.513045025E0,-2.226607651E-1,4.548983276E-2,9.573215485E0
7.522828025E0,-2.430114746E-1,6.344634295E-2,9.572018623E0
7.533105025E0,-2.322375625E-1,5.626374111E-2,9.585186958E0
7.542802025E0,-2.310404629E-1,6.943184882E-2,9.574412346E0
7.552882025E0,-2.370259613E-1,6.823474914E-2,9.579200745E0
7.563110025E0,-2.298433632E-1,5.985504389E-2,9.578003883E0
7.575818025E0,-2.334346622E-1,5.746084079E-2,9.569623947E0
7.592883025E0,-2.454056740E-1,6.464344263E-2,9.581595421E0
7.602787025E0,-2.394201756E-1,6.584054977E-2,9.578003883E0
7.612879025E0,-2.370259613E-1,5.506663769E-2,9.581595421E0
